Card_ID,Edition_ID,Name,Super_Type,Primary_Type,CMC,Is_Hybrid,Generic_Mana,Is_X,Is_W,Is_U,Is_B,Is_R,Is_G,Is_C
22969,26,No Quarter,,Enchantment,4,False,3,False,False,False,False,True,False,False
22970,85,No Rest for the Wicked,,Enchantment,2,False,1,False,False,False,True,False,False,False
22971,13,No Secret Is Hidden from Me,,Scheme,0,False,0,False,False,False,False,False,False,False
22972,28,No Way Out,,Sorcery,3,False,2,False,False,False,True,False,False,False
22973,10,No Witnesses,,Sorcery,4,False,2,False,True,False,False,False,False,False
22974,182,No-Dachi,,Artifact,2,False,2,False,False,False,False,False,False,False
22975,7,No-Regrets Egret,,Creature,2,False,1,False,False,True,False,False,False,False
22976,147,Nobilis of War,,Creature,0,False,0,False,False,False,False,False,False,False
22977,132,Noble Banneret,,Creature,4,False,2,False,True,False,False,False,False,False
22978,40,Noble Benefactor,,Creature,3,False,2,False,False,True,False,False,False,False
22979,101,Noble Elephant,,Creature,4,False,3,False,True,False,False,False,False,False
22980,23,Noble Heritage,Legendary,Enchantment,2,False,1,False,True,False,False,False,False,False
22981,60,Noble Hierarch,,Creature,1,False,0,False,False,False,False,False,True,False
22982,7,Noble Ox,,Creature,4,False,3,False,True,False,False,False,False,False
22983,126,Noble Panther,,Creature,3,False,1,False,True,False,False,False,True,False
22984,145,Noble Purpose,,Enchantment,5,False,3,False,True,False,False,False,False,False
22985,106,Noble Quarry,,Enchantment Creature,3,False,2,False,False,False,False,False,True,False
22986,152,Noble Stand,,Enchantment,5,False,4,False,True,False,False,False,False,False
22987,166,Noble Steeds,,Enchantment,3,False,2,False,True,False,False,False,False,False
22988,88,Noble Templar,,Creature,6,False,5,False,True,False,False,False,False,False
22989,153,Noble Vestige,,Creature,3,False,2,False,True,False,False,False,False,False
22990,23,Noble's Purse,,Artifact,2,False,2,False,False,False,False,False,False,False
22991,148,"Noctis, Heir Apparent",Legendary,Creature,3,False,0,False,True,True,True,False,False,False
22992,14,"Noctis, Prince of Lucis",Legendary,Creature,4,False,1,False,True,True,True,False,False,False
22993,262,Nocturnal Feeder,,Creature,3,False,2,False,False,False,True,False,False,False
22994,164,Nocturnal Hunger,,Instant,3,False,2,False,False,False,True,False,False,False
22995,71,Nocturnal Raid,,Instant,4,False,2,False,False,False,True,False,False,False
22996,2,Nocturno of Myra's Marvels,Legendary,Creature,4,False,2,False,False,False,True,False,False,False
22997,55,Noetic Scales,,Artifact,4,False,4,False,False,False,False,False,False,False
22998,204,Noggin Whack,Tribal,Sorcery,4,False,2,False,False,False,True,False,False,False
22999,147,Noggle Bandit,,Creature,1,False,1,False,False,False,False,False,False,False
23000,147,Noggle Bridgebreaker,,Creature,2,False,2,False,False,False,False,False,False,False
23001,147,Noggle Hedge-Mage,,Creature,2,False,2,False,False,False,False,False,False,False
23002,147,Noggle Ransacker,,Creature,2,False,2,False,False,False,False,False,False,False
23003,121,"Nogi, Draco-Zealot",Legendary,Creature,3,False,1,False,False,False,False,True,False,False
23004,25,Noise Marine,,Creature,5,False,4,False,False,False,False,True,False,False
23005,30,Nomad Decoy,,Creature,3,False,2,False,True,False,False,False,False,False
23006,85,Nomad Mythmaker,,Creature,3,False,2,False,True,False,False,False,False,False
23007,76,Nomad Outpost,,Land,0,False,0,False,False,False,False,False,False,False
23008,30,Nomad Stadium,,Land,0,False,0,False,False,False,False,False,False,False
23009,126,Nomadic Elf,,Creature,2,False,1,False,False,False,False,False,True,False
23010,103,Nomads en-Kor,,Creature,1,False,0,False,True,False,False,False,False,False
23011,162,Nomads' Assembly,,Sorcery,6,False,4,False,True,False,False,False,False,False
23012,2,Non-Human Cannonball,,Artifact Creature,3,False,2,False,False,False,False,True,False,False
23013,27,Noose Constrictor,,Creature,2,False,1,False,False,False,False,False,True,False
23014,27,Noosegraf Mob,,Creature,6,False,4,False,False,False,True,False,False,False
23015,108,"Norika Yamazaki, the Poet",Legendary,Creature,3,False,2,False,True,False,False,False,False,False
23016,86,Norin the Wary,Legendary,Creature,1,False,0,False,False,False,False,True,False,False
23017,29,"Norin, Swift Survivalist",Legendary,Creature,1,False,0,False,False,False,False,True,False,False
23018,167,Norman Osborn,Legendary,Creature,6,False,2,False,False,True,True,True,False,False
23019,167,Green Goblin,Legendary,Creature,0,False,0,False,False,False,False,False,False,False
23020,496,Norn's Annex,,Artifact,3,False,3,False,False,False,False,False,False,False
23021,131,Norn's Choirmaster,,Creature,5,False,3,False,True,False,False,False,False,False
23022,131,Norn's Decree,,Enchantment,3,False,2,False,True,False,False,False,False,False
23023,268,Norn's Disassembly,,Enchantment,1,False,0,False,True,False,False,False,False,False
23024,464,Norn's Dominion,Plane,,0,False,0,False,False,False,False,False,False,False
23025,266,Norn's Fetchling,,Creature,2,False,1,False,True,False,False,False,False,False
23026,144,Norn's Inquisitor,,Creature,2,False,1,False,True,False,False,False,False,False
23027,349,Norn's Seedcore,Plane,,0,False,0,False,False,False,False,False,False,False
23028,120,Norn's Wellspring,,Artifact,2,False,1,False,True,False,False,False,False,False
23029,122,Norritt,,Creature,4,False,3,False,False,False,True,False,False,False
23030,22,North Pole Gates,,Land,0,False,0,False,False,False,False,False,False,False
23031,22,North Pole Patrol,,Creature,3,False,2,False,False,True,False,False,False,False
23032,98,North Pole Research Base,Plane,,0,False,0,False,False,False,False,False,False,False
23033,99,North Star,,Artifact,4,False,4,False,False,False,False,False,False,False
23034,22,Northern Air Temple,Legendary,Enchantment,1,False,0,False,False,False,True,False,False,False
23035,47,Northern Paladin,,Creature,4,False,2,False,True,False,False,False,False,False
23036,80,Norwood Archers,,Creature,4,False,3,False,False,False,False,False,True,False
23037,54,Norwood Priestess,,Creature,4,False,2,False,False,False,False,False,True,False
23038,187,Norwood Ranger,,Creature,1,False,0,False,False,False,False,False,True,False
23039,72,Norwood Riders,,Creature,4,False,3,False,False,False,False,False,True,False
23040,72,Norwood Warrior,,Creature,3,False,2,False,False,False,False,False,True,False
23041,87,Nostalgic Dreams,,Sorcery,2,False,0,False,False,False,False,False,True,False
23042,94,Nosy Goblin,,Creature,3,False,2,False,False,False,False,True,False,False
23043,16,Not Dead After All,,Instant,1,False,0,False,False,False,True,False,False,False
23044,39,Not Forgotten,,Sorcery,2,False,1,False,True,False,False,False,False,False
23045,162,Not of This World,Tribal,Instant,7,False,7,False,False,False,False,False,False,False
23046,10,Not on My Watch,,Instant,2,False,1,False,True,False,False,False,False,False
23047,23,Nothic,,Creature,5,False,4,False,False,False,True,False,False,False
23048,6,Nothing Can Stop Me Now,Ongoing,Scheme,0,False,0,False,False,False,False,False,False,False
23049,257,Notion Rain,,Sorcery,3,False,1,False,False,True,True,False,False,False
23050,135,Notion Thief,,Creature,4,False,2,False,False,True,True,False,False,False
23051,145,Notorious Assassin,,Creature,4,False,3,False,False,False,True,False,False,False
23052,209,Notorious Sliver War,,Sticker,0,False,0,False,False,False,False,False,False,False
23053,130,Notorious Throng,Tribal,Sorcery,4,False,3,False,False,True,False,False,False,False
23054,156,Nourish,,Instant,2,False,0,False,False,False,False,False,True,False
23055,183,Nourishing Shoal,,Instant,2,False,0,True,False,False,False,False,True,False
23056,125,Nova Chaser,,Creature,4,False,3,False,False,False,False,True,False,False
23057,94,Nova Cleric,,Creature,1,False,0,False,True,False,False,False,False,False
23058,115,Nova Hellkite,,Creature,5,False,3,False,False,False,False,True,False,False
23059,99,Nova Pentacle,,Artifact,4,False,4,False,False,False,False,False,False,False
23060,73,Novablast Wurm,,Creature,7,False,3,False,True,False,False,False,True,False
23061,3,Novellamental,,Creature,2,False,1,False,False,True,False,False,False,False
23062,77,Novice Dissector,,Creature,4,False,3,False,False,False,True,False,False,False
23063,10,Novice Inspector,,Creature,1,False,0,False,True,False,False,False,False,False
23064,44,Novice Knight,,Creature,1,False,0,False,True,False,False,False,False,False
23065,28,Novice Occultist,,Creature,2,False,1,False,False,False,True,False,False,False
23066,160,Novijen Sages,,Creature,6,False,4,False,False,True,False,False,False,False
23067,160,"Novijen, Heart of Progress",,Land,0,False,0,False,False,False,False,False,False,False
23068,18,"Now for Wrath, Now for Ruin!",,Sorcery,4,False,3,False,True,False,False,False,False,False
23069,1,Now I Know My ABC's,,Enchantment,3,False,1,False,False,True,False,False,False,False
23070,2,Now You See Me . . .,,Instant,1,False,0,False,True,False,False,False,False,False
23071,29,Nowhere to Run,,Enchantment,2,False,1,False,False,False,True,False,False,False
23072,120,Noxious Assault,,Sorcery,5,False,3,False,False,False,False,False,True,False
23073,9,Noxious Bayou,,Land,0,False,0,False,False,False,False,False,False,False
23074,75,Noxious Dragon,,Creature,6,False,4,False,False,False,True,False,False,False
23075,45,Noxious Field,,Enchantment,3,False,1,False,False,False,True,False,False,False
23076,121,Noxious Gearhulk,,Artifact Creature,6,False,4,False,False,False,True,False,False,False
23077,80,Noxious Ghoul,,Creature,5,False,3,False,False,False,True,False,False,False
23078,112,Noxious Grasp,,Instant,2,False,1,False,False,False,True,False,False,False
23079,57,Noxious Groodion,,Creature,3,False,2,False,False,False,True,False,False,False
23080,147,Noxious Hatchling,,Creature,3,False,3,False,False,False,False,False,False,False
23081,415,Noxious Hydra Breath,,Sorcery,0,False,0,False,False,False,False,False,False,False
23082,54,Noxious Revival,,Instant,0,False,0,False,False,False,False,False,False,False
23083,80,Noxious Toad,,Creature,3,False,2,False,False,False,True,False,False,False
23084,199,Noxious Vapors,,Sorcery,3,False,1,False,False,False,True,False,False,False
23085,136,"Noyan Dar, Roil Shaper",Legendary,Creature,5,False,3,False,True,True,False,False,False,False
23086,147,Nucklavee,,Creature,4,False,4,False,False,False,False,False,False,False
23087,107,Nuclear Fallout,,Sorcery,2,False,0,True,False,False,True,False,False,False
23088,157,Nuisance Engine,,Artifact,3,False,3,False,False,False,False,False,False,False
23089,107,Nuka-Cola Vending Machine,,Artifact,3,False,3,False,False,False,False,False,False,False
23090,107,Nuka-Nuke Launcher,,Artifact,2,False,2,False,False,False,False,False,False,False
23091,158,Null Brooch,,Artifact,4,False,4,False,False,False,False,False,False,False
23092,65,Null Caller,,Creature,4,False,3,False,False,False,True,False,False,False
23093,101,Null Chamber,World,Enchantment,4,False,3,False,True,False,False,False,False,False
23094,162,Null Champion,,Creature,2,False,1,False,False,False,True,False,False,False
23095,63,Null Elemental Blast,,Instant,1,False,0,False,False,False,False,False,False,True
23096,142,Null Profusion,,Enchantment,6,False,4,False,False,False,True,False,False,False
23097,40,Null Rod,,Artifact,2,False,2,False,False,False,False,False,False,False
23098,63,Nulldrifter,,Creature,7,False,7,False,False,False,False,False,False,False
23099,257,Nullhide Ferox,,Creature,4,False,2,False,False,False,False,False,True,False
23100,106,Nullify,,Instant,2,False,0,False,False,True,False,False,False,False
23101,252,Nullmage Advocate,,Creature,3,False,2,False,False,False,False,False,True,False
23102,172,Nullmage Shepherd,,Creature,4,False,3,False,False,False,False,False,True,False
23103,52,Nullpriest of Oblivion,,Creature,2,False,1,False,False,False,True,False,False,False
23104,172,Nullstone Gargoyle,,Artifact Creature,9,False,9,False,False,False,False,False,False,False
23105,208,Nulltread Gargantuan,,Creature,3,False,1,False,False,True,False,False,True,False
23106,49,"Numa, Joraga Chieftain",Legendary,Creature,3,False,2,False,False,False,False,False,True,False
23107,182,Numai Outcast,,Creature,4,False,3,False,False,False,True,False,False,False
23108,1,Number Crunch,,Instant,3,False,2,False,False,True,False,False,False,False
23109,110,Numbing Dose,,Enchantment,5,False,3,False,False,True,False,False,False,False
23110,3,Numbing Jellyfish,,Host Creature,4,False,3,False,False,True,False,False,False,False
23111,142,"Numot, the Devastator",Legendary,Creature,6,False,3,False,True,True,False,True,False,False
23112,38,Nurgle's Conscription,,Instant,5,False,4,False,False,False,True,False,False,False
23113,38,Nurgle's Rot,,Enchantment,1,False,0,False,False,False,True,False,False,False
23114,137,Nurturer Initiate,,Creature,1,False,0,False,False,False,False,False,True,False
23115,67,Nurturing Bristleback,,Creature,7,False,5,False,False,False,False,False,True,False
23116,26,Nurturing Licid,,Creature,2,False,1,False,False,False,False,False,True,False
23117,46,Nurturing Peatland,,Land,0,False,0,False,False,False,False,False,False,False
23118,53,Nurturing Pixie,,Creature,1,False,0,False,True,False,False,False,False,False
23119,175,Nurturing Presence,,Enchantment,2,False,1,False,True,False,False,False,False,False
23120,258,Nut Collector,,Creature,6,False,5,False,False,False,False,False,True,False
23121,115,Nutrient Block,,Artifact,1,False,1,False,False,False,False,False,False,False
23122,170,Nykthos Paragon,,Enchantment Creature,6,False,4,False,True,False,False,False,False,False
23123,41,"Nykthos, Shrine to Nyx",Legendary,Land,0,False,0,False,False,False,False,False,False,False
23124,20,"Nyla, Shirshu Sleuth",Legendary,Creature,5,False,4,False,False,False,True,False,False,False
23125,41,"Nylea, God of the Hunt",Legendary,Enchantment Creature,4,False,3,False,False,False,False,False,True,False
23126,104,"Nylea, Keen-Eyed",Legendary,Enchantment Creature,4,False,3,False,False,False,False,False,True,False
23127,123,Nylea's Colossus,,Enchantment Creature,7,False,6,False,False,False,False,False,True,False
23128,41,Nylea's Disciple,,Creature,4,False,2,False,False,False,False,False,True,False
23129,41,Nylea's Emissary,,Enchantment Creature,4,False,3,False,False,False,False,False,True,False
23130,104,Nylea's Forerunner,,Enchantment Creature,5,False,4,False,False,False,False,False,True,False
23131,104,Nylea's Huntmaster,,Creature,4,False,3,False,False,False,False,False,True,False
23132,104,Nylea's Intervention,,Sorcery,2,False,0,True,False,False,False,False,True,False
23133,41,Nylea's Presence,,Enchantment,2,False,1,False,False,False,False,False,True,False
23134,190,"Nymris, Oona's Trickster",Legendary,Creature,5,False,3,False,False,True,True,False,False,False
23135,98,Nyssa of Traken,Legendary,Creature,4,False,3,False,False,True,False,False,False,False
23136,349,Nyx,Plane,,0,False,0,False,False,False,False,False,False,False
23137,104,Nyx Herald,,Enchantment Creature,3,False,2,False,False,False,False,False,True,False
23138,139,Nyx Infusion,,Enchantment,3,False,2,False,False,False,True,False,False,False
23139,104,Nyx Lotus,Legendary,Artifact,4,False,4,False,False,False,False,False,False,False
23140,139,Nyx Weaver,,Enchantment Creature,3,False,1,False,False,False,True,False,True,False
23141,139,Nyx-Fleece Ram,,Enchantment Creature,2,False,1,False,True,False,False,False,False,False
23142,60,Nyxathid,,Creature,3,False,1,False,False,False,True,False,False,False
23143,104,Nyxbloom Ancient,,Enchantment Creature,7,False,4,False,False,False,False,False,True,False
23144,64,Nyxborn Behemoth,,Enchantment Creature,12,False,10,False,False,False,False,False,True,False
23145,104,Nyxborn Brute,,Enchantment Creature,5,False,3,False,False,False,False,True,False,False
23146,104,Nyxborn Colossus,,Enchantment Creature,6,False,3,False,False,False,False,False,True,False
23147,104,Nyxborn Courser,,Enchantment Creature,3,False,1,False,True,False,False,False,False,False
23148,106,Nyxborn Eidolon,,Enchantment Creature,2,False,1,False,False,False,True,False,False,False
23149,63,Nyxborn Hydra,,Enchantment Creature,1,False,0,True,False,False,False,False,True,False
23150,104,Nyxborn Marauder,,Enchantment Creature,4,False,2,False,False,False,True,False,False,False
23151,106,Nyxborn Rollicker,,Enchantment Creature,1,False,0,False,False,False,False,True,False,False
23152,104,Nyxborn Seaguard,,Enchantment Creature,4,False,2,False,False,True,False,False,False,False
23153,106,Nyxborn Shieldmate,,Enchantment Creature,1,False,0,False,True,False,False,False,False,False
23154,106,Nyxborn Triton,,Enchantment Creature,3,False,2,False,False,True,False,False,False,False
23155,63,Nyxborn Unicorn,,Enchantment Creature,2,False,1,False,True,False,False,False,False,False
23156,106,Nyxborn Wolf,,Enchantment Creature,3,False,2,False,False,False,False,False,True,False
23157,54,"O-Kagachi, Vengeful Kami",Legendary,Creature,6,False,1,False,True,True,True,True,True,False
23158,116,O-Naginata,,Artifact,1,False,1,False,False,False,False,False,False,False
23159,148,"O'aka, Traveling Merchant",Legendary,Creature,2,False,1,False,False,True,False,False,False,False
23160,146,Oak Street Innkeeper,,Creature,3,False,2,False,False,False,False,False,True,False
23161,125,Oaken Brawler,,Creature,4,False,3,False,True,False,False,False,False,False
23162,3,Oaken Power Suit,,Artifact,0,False,0,False,False,False,False,False,False,False
23163,67,Oaken Siren,,Artifact Creature,2,False,1,False,False,True,False,False,False,False
23164,112,Oakenform,,Enchantment,3,False,2,False,False,False,False,False,True,False
23165,125,Oakgnarl Warrior,,Creature,7,False,5,False,False,False,False,False,True,False
23166,90,Oakhame Adversary,,Creature,4,False,3,False,False,False,False,False,True,False
23167,90,Oakhame Ranger,,Creature,0,False,0,False,False,False,False,False,False,False
23168,90,Bring Back,,Sorcery,0,False,0,False,False,False,False,False,False,False
23169,139,Oakheart Dryads,,Enchantment Creature,3,False,2,False,False,False,False,False,True,False
23170,164,Oakhollow Village,,Land,0,False,0,False,False,False,False,False,False,False
23171,175,Oakshade Stalker,,Creature,3,False,2,False,False,False,False,False,True,False
23172,175,Moonlit Ambusher,,Creature,0,False,0,False,False,False,False,False,False,False
23173,173,Oashra Cultivator,,Creature,1,False,0,False,False,False,False,False,True,False
23174,47,Oasis,,Land,0,False,0,False,False,False,False,False,False,False
23175,53,Oasis Gardener,,Artifact Creature,3,False,3,False,False,False,False,False,False,False
23176,206,Oasis of Renewal,Legendary,Enchantment,3,False,0,False,False,True,True,False,True,False
23177,31,Oasis Ritualist,,Creature,4,False,3,False,False,False,False,False,True,False
23178,138,Oath of Ajani,Legendary,Enchantment,2,False,0,False,True,False,False,False,True,False
23179,65,Oath of Chandra,Legendary,Enchantment,2,False,1,False,False,False,False,True,False,False
23180,54,Oath of Druids,,Enchantment,2,False,1,False,False,False,False,False,True,False
23181,214,Oath of Eorl,,Enchantment,5,False,3,False,True,False,False,True,False,False
23182,158,Oath of Ghouls,,Enchantment,2,False,1,False,False,False,True,False,False,False
23183,65,Oath of Gideon,Legendary,Enchantment,3,False,2,False,True,False,False,False,False,False
23184,65,Oath of Jace,Legendary,Enchantment,3,False,2,False,False,True,False,False,False,False
23185,174,Oath of Kaya,Legendary,Enchantment,3,False,1,False,True,False,True,False,False,False
23186,158,Oath of Lieges,,Enchantment,2,False,1,False,True,False,False,False,False,False
23187,27,Oath of Liliana,Legendary,Enchantment,3,False,2,False,False,False,True,False,False,False
23188,122,Oath of Lim-Dûl,,Enchantment,4,False,3,False,False,False,True,False,False,False
23189,158,Oath of Mages,,Enchantment,2,False,1,False,False,False,False,True,False,False
23190,65,Oath of Nissa,Legendary,Enchantment,1,False,0,False,False,False,False,False,True,False
23191,158,Oath of Scholars,,Enchantment,4,False,3,False,False,True,False,False,False,False
23192,79,Oath of Teferi,Legendary,Enchantment,5,False,3,False,True,True,False,False,False,False
23193,83,Oath of the Ancient Wood,,Enchantment,3,False,2,False,False,False,False,False,True,False
23194,18,Oath of the Grey Host,,Enchantment,4,False,3,False,False,False,True,False,False,False
23195,182,"Oathkeeper, Takeno's Daisho",Legendary,Artifact,3,False,3,False,False,False,False,False,False,False
23196,172,Oathsworn Giant,,Creature,6,False,4,False,True,False,False,False,False,False
23197,90,Oathsworn Knight,,Creature,3,False,1,False,False,False,True,False,False,False
23198,129,Oathsworn Vampire,,Creature,2,False,1,False,False,False,True,False,False,False
23199,64,Ob Nixilis of the Black Oath,Legendary,Planeswalker,5,False,3,False,False,False,True,False,False,False
23200,136,Ob Nixilis Reignited,Legendary,Planeswalker,5,False,3,False,False,False,True,False,False,False
23201,251,"Ob Nixilis, Captive Kingpin",Legendary,Creature,4,False,2,False,False,False,True,True,False,False
23202,11,"Ob Nixilis, the Adversary",Legendary,Planeswalker,3,False,1,False,False,False,True,True,False,False
23203,121,"Ob Nixilis, the Fallen",Legendary,Creature,5,False,3,False,False,False,True,False,False,False
23204,174,"Ob Nixilis, the Hate-Twisted",Legendary,Planeswalker,5,False,3,False,False,False,True,False,False,False
23205,96,"Ob Nixilis, Unshackled",Legendary,Creature,6,False,4,False,False,False,True,False,False,False
23206,174,Ob Nixilis's Cruelty,,Instant,3,False,2,False,False,False,True,False,False,False
23207,181,"Obeka, Brute Chronologist",Legendary,Creature,4,False,1,False,False,True,True,True,False,False
23208,53,"Obeka, Splitter of Seconds",Legendary,Creature,4,False,1,False,False,True,True,True,False,False
23209,60,Obelisk of Alara,,Artifact,6,False,6,False,False,False,False,False,False,False
23210,114,Obelisk of Bant,,Artifact,3,False,3,False,False,False,False,False,False,False
23211,114,Obelisk of Esper,,Artifact,3,False,3,False,False,False,False,False,False,False
23212,114,Obelisk of Grixis,,Artifact,3,False,3,False,False,False,False,False,False,False
23213,114,Obelisk of Jund,,Artifact,3,False,3,False,False,False,False,False,False,False
23214,114,Obelisk of Naya,,Artifact,3,False,3,False,False,False,False,False,False,False
23215,33,Obelisk of Undoing,,Artifact,1,False,1,False,False,False,False,False,False,False
23216,96,Obelisk of Urd,,Artifact,6,False,6,False,False,False,False,False,False,False
23217,31,Obelisk Spider,,Creature,3,False,1,False,False,False,True,False,True,False
23218,94,Oblation,,Instant,3,False,2,False,True,False,False,False,False,False
23219,74,Obliterate,,Sorcery,8,False,6,False,False,False,False,True,False,False
23220,52,Obliterating Bolt,,Sorcery,2,False,1,False,False,False,False,True,False,False
23221,236,Oblivion Crown,,Enchantment,2,False,1,False,False,False,True,False,False,False
23222,102,Oblivion Ring,,Enchantment,3,False,2,False,True,False,False,False,False,False
23223,136,Oblivion Sower,,Creature,6,False,6,False,False,False,False,False,False,False
23224,155,Oblivion Stone,,Artifact,3,False,3,False,False,False,False,False,False,False
23225,65,Oblivion Strike,,Sorcery,4,False,3,False,False,False,True,False,False,False
23226,109,Oblivion's Hunger,,Instant,2,False,1,False,False,False,True,False,False,False
23227,29,Oblivious Bookworm,,Creature,2,False,0,False,False,True,False,False,True,False
23228,116,Oboro Breezecaller,,Creature,2,False,1,False,False,True,False,False,False,False
23229,116,Oboro Envoy,,Creature,4,False,3,False,False,True,False,False,False,False
23230,214,"Oboro, Palace in the Clouds",Legendary,Land,0,False,0,False,False,False,False,False,False,False
23231,118,"Obosh, the Preypiercer",Legendary,Creature,3,False,3,False,False,False,False,False,False,False
23232,11,Obscura Ascendancy,,Enchantment,3,False,0,False,True,True,True,False,False,False
23233,11,Obscura Charm,,Instant,3,False,0,False,True,True,True,False,False,False
23234,168,Obscura Confluence,,Instant,4,False,1,False,True,True,True,False,False,False
23235,11,Obscura Initiate,,Creature,3,False,2,False,False,True,False,False,False,False
23236,11,Obscura Interceptor,,Creature,4,False,1,False,True,True,True,False,False,False
23237,165,Obscura Polymorphist,,Creature,3,False,1,False,True,True,False,False,False,False
23238,11,Obscura Storefront,,Land,0,False,0,False,False,False,False,False,False,False
23239,100,Obscuring Aether,,Enchantment,1,False,0,False,False,False,False,False,True,False
23240,64,Obscuring Haze,,Instant,3,False,2,False,False,False,False,False,True,False
23241,41,Observant Alseid,,Enchantment Creature,3,False,2,False,True,False,False,False,False,False
23242,148,Observed Stasis,,Enchantment,4,False,3,False,False,True,False,False,False,False
23243,28,Obsessive Astronomer,,Creature,2,False,1,False,False,False,False,True,False,False
23244,58,Obsessive Collector,,Creature,4,False,3,False,False,True,False,False,False,False
23245,22,Obsessive Pursuit,,Enchantment,2,False,1,False,False,False,True,False,False,False
23246,87,Obsessive Search,,Instant,1,False,0,False,False,True,False,False,False,False
23247,39,Obsessive Skinner,,Creature,2,False,1,False,False,False,False,False,True,False
23248,127,Obsessive Stitcher,,Creature,3,False,1,False,False,True,True,False,False,False
23249,37,Obsianus Golem,,Artifact Creature,6,False,6,False,False,False,False,False,False,False
23250,126,Obsidian Acolyte,,Creature,2,False,1,False,True,False,False,False,False,False
23251,204,Obsidian Battle-Axe,Tribal,Artifact,3,False,3,False,False,False,False,False,False,False
23252,149,Obsidian Charmaw,,Creature,5,False,3,False,False,False,False,True,False,False
23253,153,Obsidian Fireheart,,Creature,4,False,1,False,False,False,False,True,False,False
23254,72,Obsidian Giant,,Creature,5,False,4,False,False,False,False,True,False,False
23255,113,Obsidian Obelisk,,Artifact,2,False,2,False,False,False,False,False,False,False
23256,150,Obstinate Baloth,,Creature,4,False,2,False,False,False,False,False,True,False
23257,30,Obstinate Familiar,,Creature,1,False,0,False,False,False,False,True,False,False
23258,63,Obstinate Gargoyle,,Artifact Creature,3,False,1,False,True,False,True,False,False,False
23259,130,"Obuun, Mul Daya Ancestor",Legendary,Creature,4,False,1,False,True,False,False,True,True,False
23260,16,"Obyra, Dreaming Duelist",Legendary,Creature,2,False,0,False,False,True,True,False,False,False
23261,16,Obyra's Attendants,,Creature,7,False,5,False,False,True,False,False,False,False
23262,16,Desperate Parry,,Instant,0,False,0,False,False,False,False,False,False,False
23263,119,"Obzedat, Ghost Council",Legendary,Creature,5,False,1,False,True,False,True,False,False,False
23264,135,Obzedat's Aid,,Sorcery,5,False,3,False,True,False,True,False,False,False
23265,304,Occult Epiphany,,Instant,1,False,0,True,False,True,False,False,False,False
23266,23,Oceanus Dragon,,Creature,6,False,4,False,False,True,False,False,False,False
23267,63,Ocelot Pride,,Creature,1,False,0,False,True,False,False,False,False,False
23268,257,Ochran Assassin,,Creature,3,False,1,False,False,False,True,False,True,False
23269,4,Ochre Jelly,,Creature,1,False,0,True,False,False,False,False,True,False
23270,235,"Octavia, Living Thesis",Legendary,Creature,10,False,8,False,False,True,False,False,False,False
23271,2,Octo Opus,,Enchantment,5,False,3,False,False,True,False,False,False,False
23272,82,Octomancer,,Creature,5,False,3,False,False,True,False,False,True,False
23273,112,Octoprophet,,Creature,4,False,3,False,False,True,False,False,False,False
23274,441,Octopus,,Token,0,False,0,False,False,False,False,False,False,False
23275,22,Octopus Form,,Instant,1,False,0,False,False,True,False,False,False,False
23276,80,Octopus Umbra,,Enchantment,5,False,3,False,False,True,False,False,False,False
23277,160,Ocular Halo,,Enchantment,4,False,3,False,False,True,False,False,False,False
23278,92,Oculus,,Creature,2,False,1,False,False,True,False,False,False,False
23279,144,Oculus Whelp,,Creature,4,False,3,False,False,True,False,False,False,False
23280,246,Oddly Uneven,,Sorcery,5,False,3,False,True,False,False,False,False,False
23281,7,"Oddric, Lunar Marquis",Legendary,Creature,3,False,2,False,False,False,True,False,False,False
23282,160,Odds,,Instant,7,False,3,False,True,True,False,True,False,False
23283,160,Ends,,Instant,0,False,0,False,False,False,False,False,False,False
23284,147,Odious Trow,,Creature,0,False,0,False,False,False,False,False,False,False
23285,175,"Odric, Blood-Cursed",Legendary,Creature,3,False,1,False,True,False,False,True,False,False
23286,39,"Odric, Lunarch Marshal",Legendary,Creature,4,False,3,False,True,False,False,False,False,False
23287,102,"Odric, Master Tactician",Legendary,Creature,4,False,2,False,True,False,False,False,False,False
23288,28,Odric's Outrider,,Creature,4,False,3,False,True,False,False,False,False,False
23289,106,Odunos River Trawler,,Creature,3,False,2,False,False,False,True,False,False,False
23290,40,Odylic Wraith,,Creature,4,False,3,False,False,False,True,False,False,False
23291,214,Of Herbs and Stewed Rabbit,,Enchantment,3,False,2,False,True,False,False,False,False,False
23292,118,Of One Mind,,Sorcery,3,False,2,False,False,True,False,False,False,False
23293,248,Of the Coast,,Token,0,False,0,False,False,False,False,False,False,False
23294,152,Off Balance,,Instant,1,False,0,False,True,False,False,False,False,False
23295,204,Offalsnout,,Creature,3,False,2,False,False,False,True,False,False,False
23296,10,Offender at Large,,Creature,5,False,4,False,False,False,False,True,False,False
23297,52,Offer Immortality,,Instant,2,False,1,False,False,False,True,False,False,False
23298,208,Offering to Asha,,Instant,4,False,2,False,True,True,False,False,False,False
23299,10,Officious Interrogation,,Instant,2,False,0,False,True,True,False,False,False,False
23300,118,Offspring's Revenge,,Enchantment,5,False,2,False,True,False,True,True,False,False
23301,77,Oggyar Battle-Seer,,Creature,5,False,3,False,False,True,False,True,False,False
23302,58,"Oglor, Devoted Assistant",Legendary,Creature,2,False,1,False,False,True,False,False,False,False
